V1,V2,V3,V4,V5,V6,V7
0.266295635,-1.896941563,0.651964017,0.862893658,-2.051054214,-0.07012953,0.85521466
-1.817146552,-0.130200978,0.933742091,-1.353810786,-0.958029371,0.453901451,0.68681641
-0.035422996,0.92910233,0.848152154,-1.099174512,1.131373463,0.652316169,1.1139527
0.098527568,-1.2339311,-0.034741185,0.928522504,0.848736481,-1.101257924,0.6461024
-1.661100028,-0.308908886,0.933672313,-1.305547272,-0.700509314,0.412500421,0.89511329
-0.317947694,-1.607380382,0.707984522,0.993336219,-2.249006022,0.351026178,0.65137619
-2.107134003,0.095493637,0.675700823,0.137884242,-1.244940774,-0.107993939,0.96585146
-1.039792794,0.077237464,1.432988752,-0.537076236,0.077732323,1.261671631,1.151227
-1.35016543,1.040550816,0.752521726,-2.118616915,0.230353388,0.713895589,0.91176535
-2.220843453,0.535023974,1.030680189,-0.502347029,-1.377364621,0.156203806,0.57423177
1.107746587,0.889209718,-1.662806472,0.94329117,1.00960249,-0.977067031,1.1527726
1.510070279,0.330549714,-1.969185933,0.403259344,0.87135567,-1.841567559,1.2600859
-0.104081667,0.634194039,0.099075831,-1.234785002,-0.033938739,0.926953682,1.1662112
0.841378655,-1.056746388,1.160922154,0.627224569,-1.950553623,-0.004150381,0.67338626
1.011571135,-1.561485414,1.00173964,0.801569762,-1.400103727,-0.853493496,0.77228478
0.555720019,1.434975944,-0.106108294,-1.765674375,0.428141435,0.925965113,0.94630598
-0.874755361,0.186331559,1.62451017,-0.296284504,-0.095121635,1.239421974,0.78555548
-2.173625813,0.693707386,1.048757488,-0.847457245,-1.346673522,0.388202477,1.0430891
1.572938246,0.099207467,-1.878251107,0.518768005,0.889209949,-2.038597927,1.1050105
0.182943105,1.42744677,0.27890223,-1.836918743,0.138922371,0.898800009,1.0393748
-0.152163734,0.993775309,0.904472968,-1.375548002,1.065768544,0.683804551,1.0400252
0.944290845,-1.747874061,0.933983221,0.730838507,-1.915814293,-0.130412673,0.81818733
-1.294171199,0.59971639,-0.353553807,-1.056751178,0.479674154,1.413093738,1.1427244
1.372157908,-0.332659934,-1.621793177,0.685241111,0.996091907,-2.253499125,1.0727433
1.030981639,0.951765393,-1.037174479,-1.102626601,0.694004984,1.354060646,1.2859723
0.032319789,-1.319592162,0.001737217,0.908423457,0.822350666,-1.011885127,0.48711002
0.726601247,0.923383001,-2.190871218,0.21625082,0.985406183,-1.025009189,1.1857882
0.213235083,0.701647388,0.224279665,-1.182525095,0.034931944,1.12785065,1.1660632
1.195590306,-0.468347999,-1.33754921,0.815625355,1.045737559,-2.244995132,0.63462126
0.870998816,-1.838365828,-0.44608014,0.860497748,-0.542596295,-1.224815948,1.0057497
-0.134283595,-0.550240542,1.112142197,0.900493495,-1.989988851,0.798289436,0.67554741
0.188399292,1.466366207,-0.51372434,0.157845181,1.415975219,0.293493307,0.9658793
0.014092756,-0.467752521,1.137521871,0.72309852,-1.290527468,-0.833106168,0.76753361
0.937291074,-1.073012127,-0.847307104,0.485548667,1.38193164,-0.535002665,1.1615669
0.306819595,1.587130302,-0.025307496,-1.717291309,0.727137702,0.921232178,0.97644851
-1.271971351,-0.980957097,0.81876644,-0.701053143,-0.981469835,0.494307725,0.57648851
0.229198265,0.716125279,0.162282253,-1.260342376,-0.150001447,0.88550139,1.1275375
-0.976597428,0.189601343,1.465282167,-0.51393103,0.158542431,1.414638681,0.61798523
-0.294114478,-1.418792487,0.094180921,0.471503678,-0.944183099,0.239616684,0.53947941
0.345297203,0.016674211,-1.070986444,0.394560199,1.266137996,0.254054036,1.1762039
0.157420952,0.379391282,-0.889787587,0.307276621,1.58641608,-0.027132824,1.1612664
1.417686921,0.352608465,-1.873850339,0.112898608,0.708164605,0.600951228,0.93574881
0.642782154,-1.061282005,0.039887239,1.415710444,-0.496283562,-0.113732281,0.43403723
-1.471456373,0.367439314,1.004705195,0.433674986,-0.449747639,1.329995152,0.99147904
-0.284061403,0.088341186,1.508095684,0.343571012,-1.975683042,0.413921185,0.59922569
1.049156994,-0.846652415,-1.347800359,0.389907989,-0.040450619,-0.953998899,0.944116
0.41832841,0.998256855,-1.006579402,-1.241255815,0.414377418,-0.027823585,1.2977947
-0.154555875,1.394862459,0.425933079,-1.934413412,0.15104887,0.695122939,0.95725486
-0.968819919,0.225381401,1.18743903,-0.689470732,0.262842631,1.596034278,0.76292167
1.161338996,0.821675087,-1.528685392,0.976844071,1.001677164,-0.966178142,0.94482161
1.090928836,-2.144499985,0.740207717,0.860800384,-1.401491211,-0.719578874,0.80021464
-1.002469171,0.482494241,-0.024417565,-1.166596071,0.281715326,1.094623324,1.1555071
1.500300042,-0.443714954,0.143925004,1.463314078,0.293264137,-1.901135769,1.0665197
-1.266162081,0.727944281,-0.603928486,-0.943357395,0.452458277,1.476479274,1.2916937
-0.593243407,-0.532980204,0.964832943,1.013231152,-0.840943656,-1.307063755,0.70992449
-0.297106157,-0.095271818,1.240427735,0.500807295,-1.550382693,-0.402800208,0.72669146
0.297413582,-0.632440498,1.153199787,0.707454196,-1.362840391,-0.699476096,0.83157725
0.189709329,0.957653911,0.648414626,-0.744757845,1.228315428,0.565524037,1.1225142
0.310114448,1.500543908,-0.444289369,0.143977179,1.463175279,0.290923027,1.0903349
0.629836954,-0.994249466,0.103914963,1.495254831,-0.484349655,0.039799806,0.70943525
1.007960289,0.974396209,-2.077990314,0.757524428,1.078371799,-0.747381531,1.2887802
1.129429785,-0.711495421,-1.454299247,0.602037251,-0.444348395,-0.942407053,0.87195748
0.895144356,-0.97513387,-0.836710997,0.436922255,1.384803301,-0.302838937,1.1320033
0.843625265,-2.072036315,0.01332779,0.648218272,0.160987361,-1.15587931,0.94490349
0.608767353,1.297705445,-0.095483613,-0.000590251,1.49758488,0.420125263,1.1318041
0.89843912,-1.171909677,1.134239667,0.641121996,-1.955207886,-0.005075888,0.68972093
-1.278725993,0.062111791,0.779507615,-0.798376082,-0.051987951,1.074903203,0.90842211
-0.320511492,-1.270803472,0.084414683,0.713701322,-0.825756657,-0.055930989,0.55857496
0.995890393,-2.250140705,0.33666921,1.016833632,-0.791146959,-1.308785642,0.8202434
-2.127599823,0.271732298,0.744616966,0.123662973,-1.219344224,0.028829428,0.66823589
0.801411352,-1.400924744,-0.851133443,0.852215225,-0.740344252,-0.99760713,0.82394503
0.357186292,0.69423616,-0.898418169,0.190491762,1.599354892,-0.061903812,1.0937932
-0.241952128,0.071836063,1.486904,0.557273984,-1.564863918,0.93384229,0.66897242
0.340708052,-0.089805833,-0.939476113,0.39773457,1.523652358,-0.271791192,1.0852683
0.094222801,0.67657414,0.137834465,-1.24653742,-0.105296208,0.90230795,1.2506463
0.981454084,-0.947465213,-1.264253232,0.727338967,-0.602985422,-0.945401264,0.77406653
1.275591664,0.210293675,-1.640873465,-0.039316161,0.915553379,-1.700712005,0.94044785
-1.767383726,0.428260239,0.927173706,-2.076391333,-0.095020968,0.880229315,1.0008314
0.481371437,0.493375409,-1.00492112,0.11986495,1.457225766,-0.271177192,1.1230727
1.013200613,-0.841477233,-1.304410204,0.755140889,-0.710585648,-0.905482248,0.87055783
-2.132011349,0.14082692,0.714937567,0.064068126,-1.285631339,-0.025645154,0.96271252
-0.996794114,0.510126984,1.457219302,-0.311370917,0.102093493,1.511234309,1.0635825
-0.899961919,0.191165091,1.59895605,-0.060084101,-1.288353986,0.918258957,0.74201167
1.443198022,0.338783479,-1.90591808,0.185110839,0.725780021,0.525023193,0.93041078
-0.587204568,-1.498356658,0.345083614,-0.0520527,-0.926542648,0.308843837,0.93866865
-0.761643284,0.027067555,1.125831004,0.760312219,-1.236517456,1.087774489,0.77225037
0.245741844,1.134782565,0.403695612,-1.441940332,-0.382177416,0.927032343,1.0920775
0.187118432,0.941429343,-1.250006247,-0.811422547,0.54631356,1.37051544,1.1416079
0.812012243,-0.708646536,-1.024437785,0.18424415,0.873422436,-0.675088885,1.1201468
0.434840247,-1.520082021,0.930404682,0.83171281,-2.157161962,0.260686598,0.71535296
-0.745850433,1.228845566,0.566965867,-1.809529423,-0.156708171,0.619780444,0.94402667
0.924776453,-1.552516402,-0.63856449,0.37555462,0.51008268,-0.956005558,1.1287695
-1.021903945,0.52582322,1.446240345,-0.283247626,0.088397029,1.507263239,1.1196405
0.715308072,0.163018549,-1.259841997,-0.150896421,0.887310962,0.925924898,1.1875826
-0.041898513,1.079746788,0.819338353,-1.308277143,1.043175405,0.845454836,0.94923741
0.137324882,-1.245682029,-0.106116287,0.903883024,0.898761843,-1.174857806,0.51657512
0.819508902,-1.30741393,1.042639126,0.847044336,-1.25322104,-1.000898575,0.74291843
0.403451355,-1.441060185,-0.383065916,0.928601145,-1.45814453,-0.792978655,0.64485312
1.257583412,-0.633447819,0.173034874,1.708098934,0.116650308,-0.840663795,0.71400985
-1.554991789,-0.638041924,0.375411327,0.509610707,-0.952549726,0.167252977,0.6470963
0.188767317,0.193842003,-0.989766891,0.397021054,1.358911991,0.153099557,1.0041498
0.058215846,0.798776129,-0.814775783,0.321752901,1.57242203,0.096743026,1.1237335
-1.975641051,0.416563601,0.867347664,-1.852898442,-0.305441587,0.480040864,0.92999054
-0.679737833,1.055677637,0.942948781,-2.032642583,0.783655208,1.085664775,1.0840117
-1.374208541,0.190910423,0.9567056,0.648665379,-0.743482549,1.226810978,0.98171063
0.402860304,0.871702311,-1.838568139,-0.446260204,0.860745005,-0.545685311,1.2725046
1.344724678,0.062506406,-1.714619289,0.173568632,0.912849937,-1.878302472,0.92459418
-1.218807045,-0.909371581,0.679620302,1.34817565,-0.493233614,0.170084121,0.62397592
0.303682342,-1.784694615,0.038780422,0.907785932,-1.638443348,-0.604677967,0.82966445
0.017924991,-1.065500622,0.397940271,1.275371886,0.242215944,-0.393947277,0.84615038
-1.182453947,0.679426074,1.344093204,-0.283981951,0.108919075,1.570750416,1.1326982
-1.549182916,0.427968684,-0.208541391,-0.924201956,0.347988798,1.493519609,1.0990834
-0.712912564,-0.902636583,0.262597242,1.172887645,-0.442753616,-1.102712628,0.43047549
0.753571628,1.112521935,-0.136360753,-1.494768755,0.064490141,0.443625988,1.2158509
0.222083865,1.130091629,0.575751682,-0.817491184,1.160665378,0.661962784,1.0735305
0.394155903,1.266687577,0.255697413,-0.406849629,1.291794858,0.716905047,1.0069834
-0.226041951,-1.25393903,0.894635186,1.237930216,-0.44851142,-1.57977875,0.71612758
-0.642888155,-1.341259302,0.204587452,0.310561973,-1.014573678,0.220844078,0.50482479
-1.463452612,0.551937671,1.136623593,0.129438119,-0.149775299,1.434163475,0.812502
1.599201753,0.435862303,-1.520369252,0.930766433,0.831978501,-2.161695649,0.87524512
0.740136613,1.007923655,-2.259251794,0.41871811,0.997845192,-1.009040107,1.2369383
1.167367976,0.349977848,-1.496456235,-0.290818313,0.926523884,-1.525747765,0.93758049
-1.254813779,0.914840454,1.22189423,-0.49398149,-1.559917897,0.363980544,1.0536774
-1.256223724,-0.998016616,0.811849167,-0.709433879,-1.023390834,0.182486444,0.63267663
0.691029026,1.258004553,-0.633971612,0.173098507,1.70780337,0.114151168,1.1569941
-0.060763059,-1.289117558,0.919472538,0.948749674,-2.216640979,0.532725371,0.74066401
0.083851788,0.714308364,-0.82675477,-0.054112793,1.065784439,0.829922766,1.1373062
1.222466525,-0.493221443,-1.561097429,0.365692201,-0.121295873,-0.917235262,0.85466111
-0.371137552,0.683673051,1.045421404,-0.813796853,0.135526756,1.684895025,1.0876804
0.269486247,-1.004804579,0.15872319,1.416983727,-0.556094118,0.181717022,0.52383173
-0.57553404,-1.476375125,0.291765761,0.048946943,-0.92385572,0.307290498,0.50606242
0.112164256,1.392851616,0.577722683,-1.267338937,1.014377112,1.019110691,0.97214664
1.44924999,0.071902281,-0.290495773,1.26657466,0.515301474,-1.661680448,0.76218879
0.143421499,1.463826149,0.292542546,-1.898849414,0.218149578,0.742270221,0.93926954
-0.702119327,-0.982075651,0.495795637,1.465131223,-0.320723072,0.103138057,0.61283507
0.521553587,0.621853331,-0.927219825,-0.683841116,0.874503724,1.095391819,1.1090276
0.545091278,-2.033297023,0.59153294,0.833240572,-1.878804259,-0.247299733,0.74186814
1.079195356,0.820250004,-1.307757902,1.043045055,0.847300209,-1.256945904,1.0916662
0.348893018,-1.496162622,-0.29069941,0.926318779,-1.521782599,-0.740701243,0.63124655
1.417197105,-0.556481267,0.183407207,1.426930089,0.27962719,-1.839189381,0.65830948
-0.446343753,-0.939547342,0.436747308,1.511281759,-0.119937662,-1.768947806,0.4588182
0.882874201,-1.028453848,-0.852412275,0.276355289,0.962484994,-0.789607975,1.1183008
1.089317925,0.716802039,-2.096109745,0.213748612,0.70138812,0.222615945,1.3167422
0.096800303,1.581744495,0.453576556,-1.774053256,0.819365533,0.829472452,1.0105854
0.524866918,1.447319303,-0.283131702,0.087654828,1.508516973,0.34185374,1.1833103
0.409829572,-0.167864169,-0.979850897,0.438239718,1.484322432,-0.165301962,1.0927585
-1.568254705,0.935988317,0.80360965,-2.125311899,0.188325893,0.939285387,0.84650946
0.42694086,-0.20790406,-0.923833837,0.34741295,1.494785628,-0.4373003,1.1605598
0.84779489,-2.148308615,0.611365282,1.019159295,-0.334639238,-1.472103193,1.0857179
1.04731709,0.858239559,-1.352042273,1.036968907,0.841295506,-1.276373653,1.0707369
0.416144131,1.511828393,-0.291951788,0.062673347,1.442843176,0.336410202,1.1527974
0.715003926,0.064757472,-1.286743092,-0.023834642,0.913057011,0.839922031,0.99636446
1.394818528,-0.286680813,0.101990863,1.524807627,0.513640025,-1.505085786,0.45362019
-0.292890292,0.06336287,1.442405659,0.338128854,-1.90465336,0.183353354,0.65745758
0.543466662,1.335665845,-0.573716701,0.200536691,1.629791675,0.22854714,1.0943246
-1.096695704,0.577008268,1.40323781,-0.241163775,0.071900387,1.486057834,0.93314098
1.374872674,-0.51450435,0.189002279,1.633489954,0.32108596,-1.531716788,0.94813374
0.103371529,1.495762855,-0.485263402,0.041593713,1.261146586,0.694905073,1.0657257
-0.263837221,0.945595039,-1.150579865,-0.819967591,0.498543494,1.379184534,1.2452699
-1.291587198,0.665956254,-0.496078338,-0.967592711,0.225366834,1.186398959,0.86429914
0.752625594,-2.117651037,0.229616251,0.715518467,0.163036025,-1.26246669,1.083719
-0.115580008,-1.252557636,0.913903565,1.222370718,-0.492866797,-1.563917186,0.74646346
0.238372854,1.428258705,-0.224538032,-1.320006498,0.877580693,0.984820554,1.0949833
-1.775767669,0.819685448,0.830743485,-2.105219524,0.095545806,0.6743294,0.97288683
1.506691963,0.32770529,-1.97060092,0.378559338,0.798896559,0.306702792,1.2575999
0.687192724,1.325577175,-0.254892243,0.097384131,1.58103304,0.452061307,1.1414351
1.272107251,0.519530501,-1.725205415,-0.237130932,0.933971041,-1.324978865,1.2377221
0.016208602,1.2890878,-0.570783385,-0.083738575,1.146748595,0.814467589,1.1408283
-1.954424726,-0.001647562,0.936387021,-1.32287028,-0.999782106,0.480175649,0.91117041
1.435828237,0.546032808,-2.033447324,0.591761303,0.833505286,-1.883088879,1.104443
0.430934539,1.196056725,-0.468915841,-1.338080177,0.815901349,1.044069743,1.1415375
0.19432076,1.689300728,0.225975971,-1.598289648,0.859703896,0.876876488,1.1608048
1.581559979,0.454390593,-1.773350748,0.819091759,0.831332113,-2.107558251,0.99526406
0.934261554,-2.166493489,0.114894671,0.873226599,-0.318672642,-1.273789232,0.68812425
-1.055894123,-1.203805124,0.413625253,0.001266392,-1.122432636,0.322389047,0.6037495
-0.996316808,0.104635682,1.494670972,-0.48545889,0.042365413,1.259671512,0.6375184
-0.63424339,1.154200539,0.707180311,-1.36451259,-0.696249595,0.689625045,0.96197955
0.096230605,0.903416817,-1.607668656,-0.519310981,0.413036515,0.815944919,1.2001432
-0.076043505,-0.08040236,1.378872121,0.678590175,-1.772030607,0.870599493,0.70825239
0.45123582,-0.241730216,-0.948492548,0.416535151,1.511152861,-0.293949769,1.144907
0.223841765,1.671827335,0.156964967,-1.679113326,0.804680501,0.889454341,0.99267552
-1.240095605,0.939857599,1.196866978,-0.563058715,-1.533901106,0.408524048,1.0194305
0.804240614,0.891617252,-2.183135337,0.23907934,0.828640151,-0.141117503,1.3037145
-1.174106873,1.135235358,0.640874211,-1.957259692,-0.002470163,0.60681503,0.93915492
-1.377021668,1.066215124,0.685169843,-1.978701562,-0.013192267,0.945033406,0.9754685
-0.003915231,0.609085451,0.576336402,-1.038522734,0.077299013,1.432107676,1.192973
1.228403112,0.567810164,-1.808812957,-0.157607443,0.621827564,0.818920349,1.1066295
-0.718668476,0.59262278,1.284899136,-0.616501821,0.195519263,1.687441353,1.1801427
-0.715293609,0.223655575,1.652010559,0.014726519,-0.46741096,1.136449479,0.77314271
1.266697172,0.515465082,-1.65879743,-0.309645579,0.934235513,-1.307683058,1.0598913
0.13958922,0.715821356,0.064047393,-1.28725406,-0.02302104,0.911270476,1.2613366
-0.322564475,0.105600065,1.509211245,0.329894046,-1.967905582,0.401557221,0.7047873
0.839394635,-1.269702676,-0.981388172,0.819084248,-0.699805836,-0.984951544,1.1590944
-2.14740806,0.74109825,0.860466163,-1.403188179,-0.716334401,0.590346095,0.97551443
1.163804433,0.326995841,-1.501970887,-0.263728051,0.925066419,-1.55560936,0.99571305
-0.819077742,0.317097565,1.432054702,0.181387967,-1.807958912,0.187239973,0.78645769
1.24404451,0.67517247,-2.113143292,0.442843329,0.86007919,-1.654033996,1.2920208
-1.26874723,1.014797274,1.020259012,-0.910578625,-1.22993608,0.685790085,0.90839931
-0.494922578,-1.560821068,0.365552789,-0.122172452,-0.913814089,0.337430589,0.56289537
0.048333854,-0.924431919,0.308899426,1.521222819,-0.413040842,0.110962955,0.56609363
0.158234454,1.417501668,-0.557025594,0.183474923,1.426814592,0.277273878,1.1434629
-1.718971431,0.727410207,0.922443834,-2.191738071,0.216910666,0.983684384,0.98050653
0.739420898,0.799051339,-1.681659982,-0.424121519,0.524002995,0.982117787,1.1582776
0.388863857,0.237513957,-0.991333667,0.169813288,1.425112523,-0.242066282,1.2068005
-0.818627713,1.16116074,0.663342209,-1.52733908,-0.591764839,0.923760829,0.92225657
1.019132337,-0.334912546,-1.469342848,0.36678832,1.005250846,0.431980581,1.0983393
0.338711212,1.520699603,-0.130003601,-1.653019026,0.742807771,0.947358333,1.1602784
0.099152127,1.506931161,0.326925054,-1.97138107,0.379115238,0.797007875,1.0489983
-0.797029039,-1.325110936,0.294357784,0.146804467,-1.066203002,0.289815096,0.58995166
-2.092209647,0.453274292,0.836043945,0.079567361,-1.285509744,0.010529496,0.99456302
1.02382007,1.002893898,-0.954424144,-1.290165115,0.665715324,-0.498208491,1.1943368
-2.094133147,0.740220494,0.798145344,-1.682326399,-0.423051566,0.521868345,0.74700679
-0.199268823,-1.281007968,0.06064979,0.772657142,-0.802232878,-0.043045872,0.43953117
-0.674162905,-0.575183385,0.966489061,1.022526293,-1.855394569,0.8919388,0.70765109
-0.425020402,0.524171077,0.983290045,-0.820755639,0.172312894,1.66821176,1.1015853
1.669958499,0.020052974,-1.238212744,0.939279137,1.197365155,-0.565006072,0.93374084
0.810190905,0.892497217,-2.186086362,0.250413456,0.849298539,-0.183896387,1.3067057
1.393685055,-0.552320783,0.055222007,1.23991834,0.444645098,-1.554736574,0.60373594
0.772481265,-0.802746555,-0.041210246,1.079186051,0.819929799,-1.310413621,0.85776744
0.154315616,-0.332959793,1.273622961,0.512002641,-1.699947982,-0.261052555,0.65190054
1.572463018,0.478369628,-1.553172928,0.922794057,1.160060051,-0.588160996,0.90963666
-1.167943503,0.281758858,1.095722782,0.517958617,-0.669424774,1.242446899,0.67747918
1.602542935,0.384159966,-1.867760992,0.733804345,0.844016166,-2.075326962,0.80705117
0.240863047,1.19350474,0.369416622,-1.51509215,-0.297814598,0.924561141,1.0263817
0.137409981,1.624879546,0.389670722,-1.738427228,0.824987879,0.842011416,1.0082615
-1.122697063,0.114450645,1.00868871,-0.592242957,-0.53260513,0.963648734,0.64917325
0.07897277,-1.286271853,0.012330454,0.910357681,-0.759255757,0.024575664,0.78679896
0.12551183,1.421266255,-0.554898962,0.164134765,1.386809579,0.302413984,1.1010458
-1.011077112,1.165110421,0.61595869,-1.795021245,-0.240915264,0.940976604,0.94745071
0.236346926,-0.990905247,0.169750947,1.42522693,-0.239248693,-1.099569932,0.81831436
0.225554353,-1.597389692,0.859122278,0.878458015,-2.182534218,0.276097892,0.59741518
0.91275209,0.842103783,-1.057157241,1.161374642,0.62762122,-1.954902442,1.0441753
-1.07045682,0.38720141,1.274966404,0.209622769,-1.639674224,-0.041130602,0.60700568
0.945094974,-1.218938615,-0.853129749,0.564476735,1.374602811,-0.517202322,1.0658962
0.933504284,-1.311740422,-0.919100564,0.355482082,0.288405625,-0.977417515,1.144868
0.675728024,0.138564236,-1.246042472,-0.106162534,0.904102497,0.896962517,0.99694608
0.040976181,1.261693602,0.696263182,-1.348707979,1.040117422,0.751200045,1.0385843
-1.18388215,0.034848616,1.128928607,-0.707421545,0.058855566,1.262355719,0.64385427
-1.563967357,1.00269997,0.801258846,-1.401799806,-0.850129307,0.850627037,1.0277501
0.8972999,-2.188177857,0.248811982,0.855376341,-0.197580775,-1.283997612,0.90277875
-0.879361798,0.968098631,1.128950247,-0.712283125,-1.4531461,0.600385574,0.95654324
-0.941060838,0.398381642,1.523234809,-0.269918229,0.038524258,1.416028512,0.92695542
0.685012424,0.996502669,-2.25023315,0.336797253,1.016980769,-0.794458371,1.2685662
0.251498065,1.09184586,0.426112823,-1.392089015,-0.43442028,0.926820223,1.0605852
-1.551572802,0.740935686,1.006961931,-2.260145563,0.419248293,0.996134523,1.0871279
-0.131636776,0.934684274,-1.35327363,-0.959442155,0.456096862,0.040397499,1.1224823
-1.277675629,0.609662375,1.296666406,-0.095525675,0.000208465,1.496321365,1.1121947
0.598814098,-0.352955177,-1.056330905,0.479182695,1.414431657,-0.077178907,1.2011335
-1.525119734,-0.737918257,0.411466117,0.269965813,-1.004187086,0.157017022,0.70155638
-2.055050475,-0.067601614,0.969193612,-0.874689945,-1.093891441,0.574725641,0.5072001
1.134724483,0.641738233,-1.956485099,-0.003270595,0.608873741,0.57490064,1.2505618
1.263275975,0.670715661,-1.257292414,1.031001443,0.951377617,-1.039654994,1.2344704
0.943242692,-2.031687598,0.783054798,1.087193329,-0.719539412,-1.412650766,0.81823128
0.316635896,0.04630238,-1.057282885,0.394694066,1.278414083,0.242345126,1.1818109
1.322010568,-0.597968328,0.073134887,1.227785483,0.687779519,-1.242065397,0.57851885
-0.941574702,0.437556853,1.510691594,-0.120813371,-1.764765224,0.605415919,1.1007328
0.442468202,0.860420034,-1.651155925,-0.464753245,0.47157796,0.951681611,1.1407976
-1.024205771,-1.206523384,0.373892115,0.064934197,-0.965693404,0.210907963,0.58442
-0.470030953,-1.337213188,0.815308908,1.045608851,-2.240386977,0.587971231,0.77128559
-1.523492422,0.189969099,0.193097483,-0.990160963,0.397565131,1.357524395,1.2710944
-0.956023787,-1.289304197,0.66508577,-0.496278083,-0.966174707,0.222964972,0.59127581
0.933474223,-1.322669079,-0.693274851,0.419447531,1.146125607,-0.720320278,1.0628072
1.708488182,0.116608988,-0.838312044,1.042391183,0.981673554,-0.950327936,0.81779454
-0.311592641,0.479767323,0.506057827,-1.000604842,0.122559642,1.464444096,1.0640658
0.232779669,1.664243825,0.12559752,-1.675750657,0.799086855,0.895823696,1.0663917
0.798449468,0.309087369,-1.228718375,-0.002915207,1.092816202,-0.67206016,1.0078894
0.733604997,0.844348753,-2.07217628,0.013328559,0.648601477,0.158527893,1.2189341
-0.909859163,0.740845569,-0.457464294,-1.147666041,0.499563852,1.343091815,0.92959329
-1.156586139,0.214382241,1.059166299,0.608318397,-0.79258875,1.191049255,0.76770138
-0.564041534,-1.534790902,0.41006747,-0.168582991,-0.978814961,0.436546472,0.83803614
-0.676510883,-1.426676033,0.316966707,0.045610695,-1.056227821,0.392989768,0.53729384
0.591715303,1.285935036,-0.616254772,0.194845709,1.688534012,0.22431335,1.122047
0.564175091,1.375208149,-0.515059877,0.189072198,1.633242171,0.318769744,1.1194312
1.508953604,0.344224947,-1.976965314,0.415620172,0.867340024,-1.849755537,1.1874924
-1.554118696,-0.342851046,0.930540263,-1.393175988,-0.866876072,0.387565674,0.97211974
1.1614336,0.627842567,-1.951829685,-0.002345322,0.93694955,-1.325010462,1.2217806
1.49520516,-0.434632721,0.140687978,1.430404004,0.527171801,-1.197875515,0.74997564
-1.221170186,-0.852664446,0.564259108,1.374684849,-0.514138768,0.187315717,0.45699619
1.035783427,-2.170698589,0.692829498,1.049165825,-0.846116178,-1.350482005,0.67035674
0.977982491,-1.035804115,-1.106283394,0.665283,1.367838248,-0.332842476,1.0047937
-0.810153499,1.00856375,0.973443431,-2.078812735,0.757837632,1.076733183,0.9543623
0.969513715,-0.873881664,-1.094955813,0.576383829,1.403685003,-0.243029441,1.1211038
-1.273072951,0.085130198,0.71342498,-0.827084676,-0.053279801,1.06413456,0.92122516
0.499550329,0.557240871,-0.995141811,0.116720975,1.48076023,-0.258853044,1.0467011
-0.989044589,0.498241278,1.463914435,-0.312740513,0.100469,1.50500239,0.76947931
-0.848799846,0.486184614,1.381479071,-0.533062921,0.201003809,1.616982929,1.1323663
0.90769169,-1.639386885,-0.602478919,0.461930641,0.339278004,-0.134928273,1.1645714
0.183712797,0.873770139,-0.672844275,-0.575953818,0.967044153,1.020981328,1.115519
1.193036455,0.370208198,-1.514491535,-0.298804296,0.926335795,-1.497574825,1.19227
0.389412469,-1.737509518,0.824397683,0.843601789,-2.127919364,0.138378317,0.7200915
-1.068972784,0.292206097,1.166850614,0.349324642,-1.495292672,-0.29269658,0.98751885
-1.882586009,-0.244704426,0.499698776,0.556613927,-0.994102098,0.114946133,0.88612613
0.591476142,0.833832469,-1.880062591,-0.245432984,0.500369189,0.554950722,1.2910787
1.586949723,-0.024621264,-1.716611135,0.726804825,0.923009808,-2.194098755,1.000418
1.146110936,-0.717545045,0.222851208,1.672735515,0.156030213,-1.669999145,0.65493328
-1.280561123,0.05951298,0.797870208,-0.815100974,0.322345181,1.571225478,0.98646241
0.753570744,1.080207975,-0.734257541,-1.399914623,0.337843939,0.026435738,1.181949
-0.673404883,-1.074112701,0.849518561,1.090912446,-2.143296925,0.738878063,0.75154249
0.115353586,-0.837842785,1.041985512,0.981503791,-0.946877179,-1.266880782,0.71111527
-0.025089073,-1.165750808,0.280990881,1.096149606,0.518425244,-0.672627273,0.6973843
0.270883018,0.203411883,-1.054082736,0.246235746,1.134300756,0.402148064,1.100519
-0.960664439,0.456230037,0.042179129,-1.155245564,0.214373326,1.058043171,1.0977307
-0.445379904,0.144656401,1.462742787,0.29265322,-1.896835015,0.215741258,0.68689154
1.045817581,-0.812996287,0.134766186,1.686271545,-0.132676376,-0.552952112,0.55509702
0.100778643,1.513160709,0.333990716,-1.973805962,0.416450807,0.866100333,1.0679772
1.164621382,0.616816063,-1.794310487,-0.241868499,0.942736583,-1.203000696,1.2545993
-0.694959394,-0.986982558,0.497415541,1.464486187,-0.31174189,0.097955382,0.58084914
0.985191362,-1.022118059,-1.206894275,0.37403481,0.065690949,-0.969160996,1.0803258
1.463555445,0.293313606,-1.898097803,0.217490526,0.744207838,0.50220744,1.2455314
0.18458001,0.726051827,0.52649123,-1.115511056,0.026786563,1.320385658,1.1935307
0.369138155,-1.514202735,-0.298682251,0.92613057,-1.493634844,-0.640678502,0.7684648
-1.704494761,0.776052546,0.900694369,-2.185629539,0.228564207,0.848400657,1.0559775
1.01804926,-2.263214363,0.449841679,1.030481439,-0.7945975,-1.328117362,0.86506953
0.940776813,-1.249646861,-0.811098803,0.545864805,1.371891423,-0.33528871,1.0955451
0.683945704,1.358497657,-0.34145368,0.13100825,1.598652871,0.433525966,1.2044155
